id,organ_id,frequency,"name","created_at","updated_at","deleted_at"
10566,NULL,6,"хрлипове",NULL,NULL,NULL
10567,NULL,6,"хрмофреквентна",NULL,NULL,NULL
10568,NULL,6,"хрносмилателна",NULL,NULL,NULL
10569,NULL,6,"хропове",NULL,NULL,NULL
10570,NULL,6,"хьркащи",NULL,NULL,NULL
10571,NULL,6,"царевично",NULL,NULL,NULL
10572,NULL,6,"цветоусещанне",NULL,NULL,NULL
10573,NULL,6,"цветоусеяане",NULL,NULL,NULL
10574,NULL,6,"централне",NULL,NULL,NULL
10575,NULL,6,"циканрикс",NULL,NULL,NULL
10576,NULL,6,"цикарис",NULL,NULL,NULL
10577,NULL,6,"цикатиркс",NULL,NULL,NULL
10578,NULL,6,"цикаткрикс",NULL,NULL,NULL
10579,NULL,6,"цикатриксдиспансерен",NULL,NULL,NULL
10580,NULL,6,"цикатрикспо",NULL,NULL,NULL
10581,NULL,6,"циктарикс",NULL,NULL,NULL
10582,NULL,6,"цилиндрично",NULL,NULL,NULL
10583,NULL,6,"цистит",NULL,NULL,NULL
10584,NULL,6,"цистоскопия",NULL,NULL,NULL
10585,NULL,6,"цитонамазка",NULL,NULL,NULL
10586,NULL,6,"цнр",NULL,NULL,NULL
10587,NULL,6,"чело",NULL,NULL,NULL
10588,NULL,6,"червени",NULL,NULL,NULL
10589,NULL,6,"чмнв",NULL,NULL,NULL
10590,NULL,6,"чувсв",NULL,NULL,NULL
10591,NULL,6,"швзrr",NULL,NULL,NULL
10592,NULL,6,"шепти",NULL,NULL,NULL
10593,NULL,6,"шийният",NULL,NULL,NULL
10594,NULL,6,"шир",NULL,NULL,NULL
10595,NULL,6,"шумованаходка",NULL,NULL,NULL
10596,NULL,6,"щитвидна",NULL,NULL,NULL
10597,NULL,6,"щитовидноа",NULL,NULL,NULL
10598,NULL,6,"щум",NULL,NULL,NULL
10599,NULL,6,"ядра",NULL,NULL,NULL
10600,NULL,6,"яйчн",NULL,NULL,NULL
10601,NULL,6,"ярсд",NULL,NULL,NULL
10602,NULL,6,"яси",NULL,NULL,NULL
10603,NULL,5,"aбс",NULL,NULL,NULL
10604,NULL,5,"aр",NULL,NULL,NULL
10605,NULL,5,"brachialis",NULL,NULL,NULL
10606,NULL,5,"bragard",NULL,NULL,NULL
10607,NULL,5,"brudzinski",NULL,NULL,NULL
10608,NULL,5,"cч",NULL,NULL,NULL
10609,NULL,5,"dextra",NULL,NULL,NULL
10610,NULL,5,"eмоционално",NULL,NULL,NULL
10611,NULL,5,"foetor",NULL,NULL,NULL
10612,NULL,5,"fболка",NULL,NULL,NULL
10613,NULL,5,"hepар",NULL,NULL,NULL
10614,NULL,5,"iaст",NULL,NULL,NULL
10615,NULL,5,"kemp",NULL,NULL,NULL
10616,NULL,5,"kernig",NULL,NULL,NULL
10617,NULL,5,"lasegue",NULL,NULL,NULL
10618,NULL,5,"lщитовидна",NULL,NULL,NULL
10619,NULL,5,"oculi",NULL,NULL,NULL
10620,NULL,5,"or",NULL,NULL,NULL
10621,NULL,5,"ore",NULL,NULL,NULL
10622,NULL,5,"pq",NULL,NULL,NULL
10623,NULL,5,"presbiopis",NULL,NULL,NULL
10624,NULL,5,"pujmo",NULL,NULL,NULL
10625,NULL,5,"sinistra",NULL,NULL,NULL
10626,NULL,5,"socc",NULL,NULL,NULL
10627,NULL,5,"sren",NULL,NULL,NULL
10628,NULL,5,"voc",NULL,NULL,NULL
10629,NULL,5,"wod",NULL,NULL,NULL
10630,NULL,5,"wos",NULL,NULL,NULL
10631,NULL,5,"абсор",NULL,NULL,NULL
10632,NULL,5,"аденоматозни",NULL,NULL,NULL
10633,NULL,5,"ажлеза",NULL,NULL,NULL
10634,NULL,5,"акор",NULL,NULL,NULL
10635,NULL,5,"активностпалпат",NULL,NULL,NULL
10636,NULL,5,"аку",NULL,NULL,NULL
10637,NULL,5,"акушерска",NULL,NULL,NULL
10638,NULL,5,"акцао",NULL,NULL,NULL
10639,NULL,5,"алабастрен",NULL,NULL,NULL
10640,NULL,5,"алексиева",NULL,NULL,NULL
10641,NULL,5,"алерголог",NULL,NULL,NULL
10642,NULL,5,"ампотирани",NULL,NULL,NULL
10643,NULL,5,"ампутерана",NULL,NULL,NULL
10644,NULL,5,"аналализатор",NULL,NULL,NULL
10645,NULL,5,"аналната",NULL,NULL,NULL
10646,NULL,5,"ангажиране",NULL,NULL,NULL
10647,NULL,5,"анизокориа",NULL,NULL,NULL
10648,NULL,5,"анфсд",NULL,NULL,NULL
10649,NULL,5,"апетитът",NULL,NULL,NULL
10650,NULL,5,"аритмичноrr",NULL,NULL,NULL
10651,NULL,5,"артериофеморална",NULL,NULL,NULL
10652,NULL,5,"артреии",NULL,NULL,NULL
10653,NULL,5,"артроз",NULL,NULL,NULL
10654,NULL,5,"астеника",NULL,NULL,NULL
10655,NULL,5,"атакс",NULL,NULL,NULL
10656,NULL,5,"атакцичен",NULL,NULL,NULL
10657,NULL,5,"ателектаза",NULL,NULL,NULL
10658,NULL,5,"атеросклеротичен",NULL,NULL,NULL
10659,NULL,5,"афилови",NULL,NULL,NULL
10660,NULL,5,"афта",NULL,NULL,NULL
10661,NULL,5,"ахи",NULL,NULL,NULL
10662,NULL,5,"ахилове",NULL,NULL,NULL
10663,NULL,5,"ахиловите",NULL,NULL,NULL
10664,NULL,5,"ацетонов",NULL,NULL,NULL
10665,NULL,5,"бадемна",NULL,NULL,NULL
10666,NULL,5,"бастуна",NULL,NULL,NULL
10667,NULL,5,"безсърдечна",NULL,NULL,NULL
10668,NULL,5,"безхсм",NULL,NULL,NULL
10669,NULL,5,"белезникава",NULL,NULL,NULL
10670,NULL,5,"белезникаво",NULL,NULL,NULL
10671,NULL,5,"бец",NULL,NULL,NULL
10672,NULL,5,"бечението",NULL,NULL,NULL
10673,NULL,5,"бизогама",NULL,NULL,NULL
10674,NULL,5,"бледоорзови",NULL,NULL,NULL
10675,NULL,5,"бледрозови",NULL,NULL,NULL
10676,NULL,5,"блезнен",NULL,NULL,NULL
10677,NULL,5,"болд",NULL,NULL,NULL
10678,NULL,5,"болезнение",NULL,NULL,NULL
10679,NULL,5,"болкова",NULL,NULL,NULL
10680,NULL,5,"болково",NULL,NULL,NULL
10681,NULL,5,"болничния",NULL,NULL,NULL
10682,NULL,5,"болният",NULL,NULL,NULL
10683,NULL,5,"брои",NULL,NULL,NULL
10684,NULL,5,"були",NULL,NULL,NULL
10685,NULL,5,"бьрза",NULL,NULL,NULL
10686,NULL,5,"ваксина",NULL,NULL,NULL
10687,NULL,5,"ване",NULL,NULL,NULL
10688,NULL,5,"вбнмк",NULL,NULL,NULL
10689,NULL,5,"вдома",NULL,NULL,NULL
10690,NULL,5,"вдяснос",NULL,NULL,NULL
10691,NULL,5,"веднъж",NULL,NULL,NULL
10692,NULL,5,"вездишанекор",NULL,NULL,NULL
10693,NULL,5,"везикале",NULL,NULL,NULL
10694,NULL,5,"везиклярно",NULL,NULL,NULL
10695,NULL,5,"везикуларноq",NULL,NULL,NULL
10696,NULL,5,"везиукларно",NULL,NULL,NULL
10697,NULL,5,"вечер",NULL,NULL,NULL
10698,NULL,5,"взета",NULL,NULL,NULL
10699,NULL,5,"вкд",NULL,NULL,NULL
10700,NULL,5,"влявата",NULL,NULL,NULL
10701,NULL,5,"воб",NULL,NULL,NULL
10702,NULL,5,"вобластта",NULL,NULL,NULL
10703,NULL,5,"вомитус",NULL,NULL,NULL
10704,NULL,5,"вранта",NULL,NULL,NULL
10705,NULL,5,"вреди",NULL,NULL,NULL
10706,NULL,5,"вротация",NULL,NULL,NULL
10707,NULL,5,"всякаде",NULL,NULL,NULL
10708,NULL,5,"възстановени",NULL,NULL,NULL
10709,NULL,5,"върхасетивност",NULL,NULL,NULL
10710,NULL,5,"въстановена",NULL,NULL,NULL
10711,NULL,5,"вътрекамерно",NULL,NULL,NULL
10712,NULL,5,"вьзпалено",NULL,NULL,NULL
10713,NULL,5,"вьтрешен",NULL,NULL,NULL
10714,NULL,5,"вялопаретична",NULL,NULL,NULL
10715,NULL,5,"газове",NULL,NULL,NULL
10716,NULL,5,"генерализирани",NULL,NULL,NULL
10717,NULL,5,"гинет",NULL,NULL,NULL
10718,NULL,5,"гинеталии",NULL,NULL,NULL
10719,NULL,5,"гипсирана",NULL,NULL,NULL
10720,NULL,5,"глезениете",NULL,NULL,NULL
10721,NULL,5,"глутеуса",NULL,NULL,NULL
10722,NULL,5,"говорима",NULL,NULL,NULL
10723,NULL,5,"годи",NULL,NULL,NULL
10724,NULL,5,"грижа",NULL,NULL,NULL
10725,NULL,5,"грубовд",NULL,NULL,NULL
10726,NULL,5,"гукуда",NULL,NULL,NULL
10727,NULL,5,"гънкакожа",NULL,NULL,NULL
10728,NULL,5,"гър",NULL,NULL,NULL
10729,NULL,5,"гърдаплв",NULL,NULL,NULL
10730,NULL,5,"гърлоб",NULL,NULL,NULL
10731,NULL,5,"дадената",NULL,NULL,NULL
10732,NULL,5,"далаг",NULL,NULL,NULL
10733,NULL,5,"датират",NULL,NULL,NULL
10734,NULL,5,"двеустранно",NULL,NULL,NULL
10735,NULL,5,"движениеневрологичен",NULL,NULL,NULL
10736,NULL,5,"движенияи",NULL,NULL,NULL
10737,NULL,5,"двусвтранно",NULL,NULL,NULL
10738,NULL,5,"двустарнно",NULL,NULL,NULL
10739,NULL,5,"двустраннобез",NULL,NULL,NULL
10740,NULL,5,"двустраннокорем",NULL,NULL,NULL
10741,NULL,5,"двустраннонс",NULL,NULL,NULL
10742,NULL,5,"двустраннорр",NULL,NULL,NULL
10743,NULL,5,"дг",NULL,NULL,NULL
10744,NULL,5,"дегенеративно",NULL,NULL,NULL
10745,NULL,5,"деиствия",NULL,NULL,NULL
10746,NULL,5,"дейнот",NULL,NULL,NULL
10747,NULL,5,"декубитална",NULL,NULL,NULL
10748,NULL,5,"депресирана",NULL,NULL,NULL
10749,NULL,5,"десцензус",NULL,NULL,NULL
10750,NULL,5,"дефомирани",NULL,NULL,NULL
10751,NULL,5,"дехтра",NULL,NULL,NULL
10752,NULL,5,"диабетностьпаловизус",NULL,NULL,NULL
10753,NULL,5,"диагнозиекг",NULL,NULL,NULL
10754,NULL,5,"диашне",NULL,NULL,NULL
10755,NULL,5,"диишане",NULL,NULL,NULL
10756,NULL,5,"дилатренд",NULL,NULL,NULL
10757,NULL,5,"димитров",NULL,NULL,NULL
10758,NULL,5,"диоптри",NULL,NULL,NULL
10759,NULL,5,"диплазия",NULL,NULL,NULL
10760,NULL,5,"дисдиадохокинезия",NULL,NULL,NULL
10761,NULL,5,"дисностранна",NULL,NULL,NULL
10762,NULL,5,"дисокоординационенен",NULL,NULL,NULL
10763,NULL,5,"дистроф",NULL,NULL,NULL
10764,NULL,5,"дисфоничен",NULL,NULL,NULL
10765,NULL,5,"дисциркулаторен",NULL,NULL,NULL
10766,NULL,5,"дифицит",NULL,NULL,NULL
10767,NULL,5,"дифузнено",NULL,NULL,NULL
10768,NULL,5,"дишанедв",NULL,NULL,NULL
10769,NULL,5,"дишанене",NULL,NULL,NULL
10770,NULL,5,"дишанеоперативен",NULL,NULL,NULL
10771,NULL,5,"дишанерр",NULL,NULL,NULL
10772,NULL,5,"добавни",NULL,NULL,NULL
10773,NULL,5,"добреvod",NULL,NULL,NULL
10774,NULL,5,"доброкачествена",NULL,NULL,NULL
10775,NULL,5,"доброкачествено",NULL,NULL,NULL
10776,NULL,5,"доллните",NULL,NULL,NULL
10777,NULL,5,"допирзатр",NULL,NULL,NULL
10778,NULL,5,"дорбе",NULL,NULL,NULL
10779,NULL,5,"дорзалиспедис",NULL,NULL,NULL
10780,NULL,5,"дорсалис",NULL,NULL,NULL
10781,NULL,5,"доуточняване",NULL,NULL,NULL
10782,NULL,5,"драбо",NULL,NULL,NULL
10783,NULL,5,"дренажите",NULL,NULL,NULL
10784,NULL,5,"дри",NULL,NULL,NULL
10785,NULL,5,"дрооб",NULL,NULL,NULL
10786,NULL,5,"дслхп",NULL,NULL,NULL
10787,NULL,5,"дуод",NULL,NULL,NULL
10788,NULL,5,"дължащ",NULL,NULL,NULL
10789,NULL,5,"дядна",NULL,NULL,NULL
10790,NULL,5,"дяната",NULL,NULL,NULL
10791,NULL,5,"дяно",NULL,NULL,NULL
10792,NULL,5,"едrнични",NULL,NULL,NULL
10793,NULL,5,"едемен",NULL,NULL,NULL
10794,NULL,5,"еденемчччни",NULL,NULL,NULL
10795,NULL,5,"езек",NULL,NULL,NULL
10796,NULL,5,"екзафталм",NULL,NULL,NULL
10797,NULL,5,"експект",NULL,NULL,NULL
10798,NULL,5,"екцизио",NULL,NULL,NULL
10799,NULL,5,"елементарни",NULL,NULL,NULL
10800,NULL,5,"ендометриума",NULL,NULL,NULL
10801,NULL,5,"енуклеирано",NULL,NULL,NULL
10802,NULL,5,"енцефалопатен",NULL,NULL,NULL
10803,NULL,5,"епигастриумакраиници",NULL,NULL,NULL
10804,NULL,5,"епигастриумо",NULL,NULL,NULL
10805,NULL,5,"епигастришума",NULL,NULL,NULL
10806,NULL,5,"епикондил",NULL,NULL,NULL
10807,NULL,5,"епистаксис",NULL,NULL,NULL
10808,NULL,5,"ерастична",NULL,NULL,NULL
10809,NULL,5,"еритемокафеникава",NULL,NULL,NULL
10810,NULL,5,"еритроцити",NULL,NULL,NULL
10811,NULL,5,"ерозий",NULL,NULL,NULL
10812,NULL,5,"ерозия",NULL,NULL,NULL
10813,NULL,5,"еув",NULL,NULL,NULL
10814,NULL,5,"ехограф",NULL,NULL,NULL
10815,NULL,5,"ехрр",NULL,NULL,NULL
10816,NULL,5,"жкл",NULL,NULL,NULL
10817,NULL,5,"жлезаклява",NULL,NULL,NULL
10818,NULL,5,"жлезамеко",NULL,NULL,NULL
10819,NULL,5,"жлезанаправена",NULL,NULL,NULL
10820,NULL,5,"жлъчния",NULL,NULL,NULL
10821,NULL,5,"жщ",NULL,NULL,NULL
10822,NULL,5,"жълтеникави",NULL,NULL,NULL
10823,NULL,5,"задовл",NULL,NULL,NULL
10824,NULL,5,"задоволител",NULL,NULL,NULL
10825,NULL,5,"задоволитлно",NULL,NULL,NULL
10826,NULL,5,"задравяла",NULL,NULL,NULL
10827,NULL,5,"задълбочаващо",NULL,NULL,NULL
10828,NULL,5,"запазе",NULL,NULL,NULL
10829,NULL,5,"запазевна",NULL,NULL,NULL
10830,NULL,5,"запазенасетивност",NULL,NULL,NULL
10831,NULL,5,"запазенопик",NULL,NULL,NULL
10832,NULL,5,"запозната",NULL,NULL,NULL
10833,NULL,5,"започващ",NULL,NULL,NULL
10834,NULL,5,"започнала",NULL,NULL,NULL
10835,NULL,5,"зарастващ",NULL,NULL,NULL
10836,NULL,5,"застий",NULL,NULL,NULL
10837,NULL,5,"застойrr",NULL,NULL,NULL
10838,NULL,5,"застойекг",NULL,NULL,NULL
10839,NULL,5,"затормозена",NULL,NULL,NULL
10840,NULL,5,"зачервенои",NULL,NULL,NULL
10841,NULL,5,"зв",NULL,NULL,NULL
10842,NULL,5,"звц",NULL,NULL,NULL
10843,NULL,5,"зеничния",NULL,NULL,NULL
10844,NULL,5,"зрениевижда",NULL,NULL,NULL
10845,NULL,5,"зъбни",NULL,NULL,NULL
10846,NULL,5,"иболезнини",NULL,NULL,NULL
10847,NULL,5,"ивидим",NULL,NULL,NULL
10848,NULL,5,"изглежда",NULL,NULL,NULL
10849,NULL,5,"издадени",NULL,NULL,NULL
10850,NULL,5,"изконсумирана",NULL,NULL,NULL
10851,NULL,5,"измемения",NULL,NULL,NULL
10852,NULL,5,"измения",NULL,NULL,NULL
10853,NULL,5,"изоденит",NULL,NULL,NULL
10854,NULL,5,"изостреноо",NULL,NULL,NULL
10855,NULL,5,"изпотявания",NULL,NULL,NULL
10856,NULL,5,"изправено",NULL,NULL,NULL
10857,NULL,5,"изпускане",NULL,NULL,NULL
10858,NULL,5,"изследваните",NULL,NULL,NULL
10859,NULL,5,"изсписват",NULL,NULL,NULL
10860,NULL,5,"изстръпване",NULL,NULL,NULL
10861,NULL,5,"изчерпване",NULL,NULL,NULL
10862,NULL,5,"изчислен",NULL,NULL,NULL
10863,NULL,5,"иинтелект",NULL,NULL,NULL
10864,NULL,5,"икокс",NULL,NULL,NULL
10865,NULL,5,"илечение",NULL,NULL,NULL
10866,NULL,5,"имплант",NULL,NULL,NULL
10867,NULL,5,"имплантация",NULL,NULL,NULL
10868,NULL,5,"имунизация",NULL,NULL,NULL
10869,NULL,5,"имъркащи",NULL,NULL,NULL
10870,NULL,5,"инваледизирана",NULL,NULL,NULL
10871,NULL,5,"инвалидизация",NULL,NULL,NULL
10872,NULL,5,"ингеинална",NULL,NULL,NULL
10873,NULL,5,"инструктирана",NULL,NULL,NULL
10874,NULL,5,"интервали",NULL,NULL,NULL
10875,NULL,5,"интоксикационен",NULL,NULL,NULL
10876,NULL,5,"интоксикациониен",NULL,NULL,NULL
10877,NULL,5,"инхалар",NULL,NULL,NULL
10878,NULL,5,"иридоциклит",NULL,NULL,NULL
10879,NULL,5,"иср",NULL,NULL,NULL
10880,NULL,5,"исухи",NULL,NULL,NULL
10881,NULL,5,"йорданов",NULL,NULL,NULL
10882,NULL,5,"кабинет",NULL,NULL,NULL
10883,NULL,5,"камертонна",NULL,NULL,NULL
10884,NULL,5,"каротиден",NULL,NULL,NULL
10885,NULL,5,"катетьр",NULL,NULL,NULL
10886,NULL,5,"катракта",NULL,NULL,NULL
10887,NULL,5,"кахетичен",NULL,NULL,NULL
10888,NULL,5,"квадрипир",NULL,NULL,NULL
10889,NULL,5,"келоид",NULL,NULL,NULL
10890,NULL,5,"келоиди",NULL,NULL,NULL
10891,NULL,5,"кератозно",NULL,NULL,NULL
10892,NULL,5,"клапно",NULL,NULL,NULL
10893,NULL,5,"клдд",NULL,NULL,NULL
10894,NULL,5,"клиниката",NULL,NULL,NULL
10895,NULL,5,"колун",NULL,NULL,NULL
10896,NULL,5,"колянозрение",NULL,NULL,NULL
10897,NULL,5,"комплексите",NULL,NULL,NULL
10898,NULL,5,"комуникативна",NULL,NULL,NULL
10899,NULL,5,"комуникация",NULL,NULL,NULL
10900,NULL,5,"конвергенция",NULL,NULL,NULL
10901,NULL,5,"конгломерат",NULL,NULL,NULL
10902,NULL,5,"консистеция",NULL,NULL,NULL
10903,NULL,5,"констиционално",NULL,NULL,NULL
10904,NULL,5,"консултаия",NULL,NULL,NULL
10905,NULL,5,"консултацията",NULL,NULL,NULL
10906,NULL,5,"консуматимен",NULL,NULL,NULL
10907,NULL,5,"контролива",NULL,NULL,NULL
10908,NULL,5,"контролра",NULL,NULL,NULL
10909,NULL,5,"конците",NULL,NULL,NULL
10910,NULL,5,"конюктивална",NULL,NULL,NULL
10911,NULL,5,"конюнктивит",NULL,NULL,NULL
10912,NULL,5,"коордивационно",NULL,NULL,NULL
10913,NULL,5,"коорднинационни",NULL,NULL,NULL
10914,NULL,5,"корекцияпсих",NULL,NULL,NULL
10915,NULL,5,"корелираща",NULL,NULL,NULL
10916,NULL,5,"коригирани",NULL,NULL,NULL
10917,NULL,5,"корм",NULL,NULL,NULL
10918,NULL,5,"кородинация",NULL,NULL,NULL
10919,NULL,5,"крайнеици",NULL,NULL,NULL
10920,NULL,5,"крайницидобро",NULL,NULL,NULL
10921,NULL,5,"крайницилок",NULL,NULL,NULL
10922,NULL,5,"крайнициняма",NULL,NULL,NULL
10923,NULL,5,"крайниципо",NULL,NULL,NULL
10924,NULL,5,"крампиласег",NULL,NULL,NULL
10925,NULL,5,"кратетообр",NULL,NULL,NULL
10926,NULL,5,"кръвоизливни",NULL,NULL,NULL
10927,NULL,5,"кръстосана",NULL,NULL,NULL
10928,NULL,5,"ксифоидеус",NULL,NULL,NULL
10929,NULL,5,"купиращ",NULL,NULL,NULL
10930,NULL,5,"кухини",NULL,NULL,NULL
10931,NULL,5,"къдете",NULL,NULL,NULL
10932,NULL,5,"кърв",NULL,NULL,NULL
10933,NULL,5,"лакти",NULL,NULL,NULL
10934,NULL,5,"лапанчев",NULL,NULL,NULL
10935,NULL,5,"левостанна",NULL,NULL,NULL
10936,NULL,5,"левосътранна",NULL,NULL,NULL
10937,NULL,5,"левстр",NULL,NULL,NULL
10938,NULL,5,"лед",NULL,NULL,NULL
10939,NULL,5,"ледовати",NULL,NULL,NULL
10940,NULL,5,"лекоболезнени",NULL,NULL,NULL
10941,NULL,5,"лекувано",NULL,NULL,NULL
10942,NULL,5,"лекуващия",NULL,NULL,NULL
10943,NULL,5,"лемена",NULL,NULL,NULL
10944,NULL,5,"летрофемин",NULL,NULL,NULL
10945,NULL,5,"лечениекорем",NULL,NULL,NULL
10946,NULL,5,"лигави",NULL,NULL,NULL
10947,NULL,5,"лигажици",NULL,NULL,NULL
10948,NULL,5,"лиенс",NULL,NULL,NULL
10949,NULL,5,"лимфаденопатия",NULL,NULL,NULL
10950,NULL,5,"лисватодс",NULL,NULL,NULL
10951,NULL,5,"лицевата",NULL,NULL,NULL
10952,NULL,5,"личностадекватен",NULL,NULL,NULL
10953,NULL,5,"личносткорем",NULL,NULL,NULL
10954,NULL,5,"личностов",NULL,NULL,NULL
10955,NULL,5,"лоба",NULL,NULL,NULL
10956,NULL,5,"лови",NULL,NULL,NULL
10957,NULL,5,"ловкост",NULL,NULL,NULL
10958,NULL,5,"лонгета",NULL,NULL,NULL
10959,NULL,5,"лумбалният",NULL,NULL,NULL
10960,NULL,5,"лъ",NULL,NULL,NULL
10961,NULL,5,"лъккава",NULL,NULL,NULL
10962,NULL,5,"лявагр",NULL,NULL,NULL
10963,NULL,5,"лявамл",NULL,NULL,NULL
10964,NULL,5,"лявостронна",NULL,NULL,NULL
10965,NULL,5,"маa",NULL,NULL,NULL
10966,NULL,5,"макулозен",NULL,NULL,NULL
10967,NULL,5,"малигнум",NULL,NULL,NULL
10968,NULL,5,"малтофер",NULL,NULL,NULL
10969,NULL,5,"малформации",NULL,NULL,NULL
10970,NULL,5,"мамектомиядихателна",NULL,NULL,NULL
10971,NULL,5,"мамектомиякорем",NULL,NULL,NULL
10972,NULL,5,"мамектомиясупурирал",NULL,NULL,NULL
10973,NULL,5,"маметкомия",NULL,NULL,NULL
10974,NULL,5,"манифестна",NULL,NULL,NULL
10975,NULL,5,"маркер",NULL,NULL,NULL
10976,NULL,5,"мастектомияпулмо",NULL,NULL,NULL
10977,NULL,5,"материал",NULL,NULL,NULL
10978,NULL,5,"мбал",NULL,NULL,NULL
10979,NULL,5,"мекоеластично",NULL,NULL,NULL
10980,NULL,5,"мекоелестична",NULL,NULL,NULL
10981,NULL,5,"мекотъканно",NULL,NULL,NULL
10982,NULL,5,"мензис",NULL,NULL,NULL
10983,NULL,5,"меомиам",NULL,NULL,NULL
